Sample_ID,Latitude,Longitude,Soil_Depth_cm,pH,Ni_ppm,Co_ppm,Zn_ppm,Cu_ppm,Pb_ppm,Cd_ppm,Mn_ppm,Fe_ppm,Soil_OM_percent,Soil_Moisture_percent,Sand_percent,Silt_percent,Clay_percent,CEC_meq_per_100g
USGS_SOIL_00023,33.7926842390486,-96.41314387372974,5,4.144249094565234,214.45517338523217,11.32509967488056,264.3958271855416,9.425021068451995,15.598366915129004,1.3851390683507516,8323.07662321475,4776.657020215994,7.052062817307333,18.179098169839907,38.50300353470318,19.268097259329508,13.23448550842782,12.305988669993646
USGS_SOIL_00024,35.94567962120886,-88.52296847971255,15,5.015557795144494,63.33205222630682,12.796804522991597,5.420700916855378,74.73929563861775,18.882481194087237,122.27361659317872,2352.9990630202715,20100.18468449657,7.640971688466464,27.38246469718679,36.003213669707876,31.15596738679908,17.85681012673201,38.04931558794428
USGS_SOIL_00025,43.844223073432325,-103.23409526538343,15,7.911156781982324,3.960646624546674,3.9049969332416565,21.756387866822486,8.41813072687347,85.37526617352923,3.1057873652042036,688.691877027966,1505.7135156213067,8.914619256913529,11.144045748175007,60.10209194237346,29.702335116635982,14.329774378228015,5.675654585125333
USGS_SOIL_00026,29.792170771800635,-97.71045174814427,15,5.0262689096925355,31.293914737434473,8.622705759986824,116.11512232533185,21.90879592252876,3066.635821344976,10.774161044417042,5046.870507704775,1145.3479090457254,8.062543950703976,16.13194204410594,46.29622508765818,33.21584540372756,13.445267258123412,38.788604628220035
USGS_SOIL_00027,37.34162652192668,-80.89921465010836,5,6.163050275004463,14.099205805362558,3.045454903493105,178.88528751811063,15.348178868917666,12.31874165755554,2.052807168962243,68.80019312960339,3131.0061904574513,4.0422981095047135,24.026839964408445,21.11033272332348,31.165080524758707,29.26777597178662,10.224166394608218
USGS_SOIL_00028,39.217949652689015,-122.83569102945472,5,7.325078148536828,96.98090648379487,46.3072074149708,15.480676219723417,484.60513771964065,21.116916516176325,0.3648155197094201,90.3727065397694,5023.736437290252,3.483032198352923,5.544738968212365,76.80859946907003,33.79699677417113,29.79034898010532,33.68033286276439
USGS_SOIL_00029,26.114809905279945,-110.10622028370278,15,5.047483317704547,609.6047539653755,57.562654732243274,18459.849424240118,35.37596076528175,39.90008987500825,3.653516410082028,25.356837098698655,1857.9257987855397,8.727248613745505,26.67383931016862,43.490143066760645,26.885328051007985,27.594371987002525,14.657289357383608
USGS_SOIL_00030,39.58107644563452,-82.9123744328114,20,6.65806325921894,1.8676660591570493,0.7639279554913551,3080.3179787946506,368.4875531207764,91.14374974459759,3.2585246371762246,232.9626615381837,5683.496074495514,9.933597975360339,30.066065038045004,72.4335760472364,30.586089173717927,24.191991644674623,17.27458146007546
USGS_SOIL_00031,29.092578968494998,-72.18279657645525,20,4.498961757622693,67.15792547683462,3.0214405159884388,494.84107023632737,175.31658967189105,71.83641078543599,2.773599995033252,847.7177937850845,4305.581049009851,8.166893250664542,16.974249832818543,69.17652436948572,17.72171433943008,20.74194452623642,12.586519896269474
USGS_SOIL_00032,26.56123823164671,-94.8110309151757,10,5.597948534073179,40.92581215334103,1.290727634835772,171.4126354573275,2659.3100897191844,450.9571974426096,3.9056764596476374,776.1050361590486,899.6734549479313,6.688321591742876,18.438272515314928,34.984856832757785,26.800927219970863,16.02375447467273,25.492991486837788
USGS_SOIL_00033,47.77325289408,-93.60530436934638,15,6.979672901213806,182.80356072107497,4.594978599214136,97.08453173602723,6.2519239162313625,0.5669377741957591,6.1541209215950134,832.1501277825381,5555.543965945431,7.504466266659039,30.53846636649593,65.49784796544722,43.908335481766436,12.374739961959264,17.18334416277559
USGS_SOIL_00034,48.175168793789425,-118.67685133095321,10,4.1105093997024955,80.13830310313955,10.749325896599942,22.11294270706618,500.0825494320021,0.6086732038688855,3.7428960567355447,80.11112660877914,8402.07426809741,7.080396394760079,28.269639059781003,40.22836175204478,33.18808339628256,22.9039656274615,28.008756382313212
USGS_SOIL_00035,44.40153635479507,-98.60267035741617,20,7.160712106940599,14.103954271726476,1.3847673822127278,173.28905477244354,417.5087042769659,18.30948607655367,0.9833330548332585,2218.8229108700934,3661.994345415004,7.632037634096845,13.64448467100125,21.99949119794087,29.790789626169232,10.610956859625617,5.547656127972309
USGS_SOIL_00036,32.3107304601609,-93.57558127915364,10,6.470543301609978,30.744247875653528,3.0563160342678164,248.51546581633178,14.049599066167383,322.18964686083575,8.03190511794165,952.8345485039735,11886.727540403946,7.9955501829120665,14.719283196846169,43.63102750966786,48.96123276254347,12.048632566596854,7.253120923026387
USGS_SOIL_00037,27.34413073615321,-110.69424028555095,15,7.328734931625721,13.028684904388706,2.7021937466679535,12.38491065611414,334.0909757448884,2.6693461188436376,0.4320361099487756,1997.3596696852821,691.674485177343,7.166844317894362,25.3663469717179,55.96456252664419,16.39165021698921,29.223306049638477,8.488140345593703
USGS_SOIL_00038,41.42159263629176,-109.11464937398652,15,6.835871201096992,378.7259473564316,16.62489040098804,289.55719274818733,114.18637031482153,0.1991417868062901,0.38272867977425906,38.89465095613199,5226.726780588329,6.627080646467055,21.895942773444837,43.05895028005493,18.905444445537803,35.205192333776694,19.664778985858085
USGS_SOIL_00039,35.56365984975043,-102.74023437682726,15,8.546210644960766,56.733278877207475,13.51792395979052,108.7967978377616,46.34150445577952,124.97615151182522,10.880983076500144,1061.2856061409093,731.9140963223895,8.631649310442707,9.866887132894908,45.394274886123476,47.127114112762726,23.146361105331845,33.51786604309916
USGS_SOIL_00040,27.92891763627469,-123.81579933111415,5,6.687836753971861,1672.6144737528243,4.126351778549005,3.2686755891068815,17.844640674960992,69.30957074613154,8.23525498369931,111.98356731442794,782.9762552034346,6.402207834695785,14.297897276874993,67.1534906739292,30.45960936048934,28.851657218357154,36.0862268632434
USGS_SOIL_00041,36.88424584267048,-105.99732923059248,10,5.855891688312121,48.95054658644478,15.882713367740985,26.555316658754965,21.10320400814251,6.281600896139536,4.183405224540555,366.50608389414674,1398.1189423153528,6.6652114726376235,31.999498306359623,51.59740970435138,27.574169637102063,18.033213460448135,13.568375902131526
USGS_SOIL_00042,25.82532450676524,-112.52456758720386,20,6.683446254548426,15.254397460642918,5.365447980302755,64.89619109486318,1771.7080376029687,7.583908641787269,0.8398447667539354,1482.5922396945068,962.4939493098993,8.391268910116445,25.645233101667902,37.350525330725716,18.00795674904357,9.298606511298527,25.10294034836549
USGS_SOIL_00043,46.82368964989077,-105.67765622150304,20,7.314947043554582,3.579825632772298,8.105293238719748,6472.87284650992,66.7592263587821,7.802633497975127,1.9165120075859445,762.5288999856704,1544.4220126762575,8.790217848091558,34.579229530565584,60.5304548550099,34.47696266395012,24.89737294894867,31.892774744241017
USGS_SOIL_00044,31.210719558400406,-117.93403422266418,20,6.573290105488557,,149.93144187489642,451.73975424331115,233.08612080206285,54.54159226594656,3.269718523540419,185.43233235167455,2305.423402187288,8.66903627507175,28.01037589942308,52.96513350431368,35.44459869527462,24.554314586160512,15.109030047186303
USGS_SOIL_00045,40.900534824495566,-72.4588904363462,5,6.560887536805824,3.1536335707987777,90.98471975938153,10.268047220497886,18.813242107991123,14.4780325320973,0.6602922345826764,671.4299784984483,8140.3249927403085,8.048009191968934,33.25923296430771,12.175927978069353,19.055056391651036,20.573348431041953,19.315270785769563
USGS_SOIL_00046,32.481065826145866,-89.97804524031113,5,5.447012468289866,,1.734342093418573,392.3179385707576,19.148708767052682,108.77864680274351,1.8462667188085768,66.8664286401326,2027.6021228069947,8.238885908443171,11.485657216114262,56.42529370657173,28.59724414449572,18.06099633515911,23.33909709399999
USGS_SOIL_00047,37.48163250826746,-84.93296317047512,15,5.5056486236735775,136.41545450502986,42.29202892555907,6.7220423004715215,376.5970168038595,0.26228384252425696,9.80405823736582,3734.6190355379963,444.63296846630266,6.318173064337346,28.144546244507772,55.877430615741524,26.64484167966934,27.697684628648783,9.72061962428167
USGS_SOIL_00048,38.12104670423871,-78.43889692216703,20,4.39609209230046,3.1703967454214372,41.144688067759176,1293.855898755242,7.695825673368704,9.560754463924722,24.847730916022613,488.8589346972561,11708.629532462315,4.952859942072544,5.606525604433923,50.3018169437129,32.55977146418771,12.114135732580205,5.909380280402311
USGS_SOIL_00049,29.436506932612648,-95.59191026318562,5,9.12436511478041,273.4363758419796,2.17625403644872,57.84405579702594,34.317587276647686,5.889098149233807,2.709267482816238,3561.1005395069196,1091.700487308492,3.4652184216003565,25.12280065134602,63.375508716043626,18.807497577793562,13.809755368874738,10.348203326139913
USGS_SOIL_00050,48.270031066349404,-119.871703002842,15,4.6342051469130725,22.885192986911015,41.60275810341491,123.0668400137045,70.41764406709208,28.179275007220234,11.109338102891233,301.9321941114057,2778.1360257670804,8.42468951376209,19.07846834360724,39.91409623510246,42.51947454513157,11.935147945916576,26.93987674387367
USGS_SOIL_00051,43.60318776066675,-93.31071403270568,20,5.460642203306139,71.10996072443342,122.35147894272221,2103.9952054666073,79.69414841351151,16.971136272392716,0.45073662743470094,303.2737968295304,5094.128129920874,7.5712006864213555,15.402802157602059,55.04749683231351,39.158237815976044,20.679783701086617,7.576639153678858
USGS_SOIL_00052,47.54797459754054,-90.37637403676814,10,5.422389101646203,994.2583982384938,2.261849385083595,11.309836828453323,50.07143791249571,187.93925592022413,9.888193694181531,211.39318174269607,3787.7691200170734,6.061866368372596,30.872130568792674,26.495609432489708,26.36824441267184,11.296855903125934,11.639372769754491
USGS_SOIL_00053,46.475856410263575,-81.01907102312452,15,7.842386565416662,274.3242411306159,3.0763559655803046,9.077180527254598,125.62630285611058,1.5733290854689335,1.7078954854865942,2475.6565128357875,11081.313021500246,7.928134019355718,30.62803077972592,56.10635575098247,27.83581288361629,14.526062555878053,16.82488599933563
USGS_SOIL_00054,39.349599491466044,-99.53208677244892,5,6.057575482561958,33.67126603588649,56.063904968871746,46.1917563095461,202.06091458804875,48.515564180241576,6.480610637130888,229.48857910347013,5296.51201265973,5.435990766381953,5.6690511469593075,79.29589543309845,28.63577849722384,14.353955502182416,7.725452250722822
USGS_SOIL_00055,47.12498164055481,-117.47276213506174,5,8.371613109010601,10.977568837909082,18.306257956713804,1184.1230081174403,216.0306018185178,122.12017022494432,3.329083690512251,1749.1638428074334,1060.4286629448727,8.888276682275913,23.28515367348293,35.07715471298688,22.216914469934967,17.915133341328335,11.709474490657204
USGS_SOIL_00056,27.123820049246067,-108.25722155787525,15,5.4897640636341976,1.135113081907753,27.86062531099982,7.108617987525937,13.773051679096358,1263.9100204391716,21.85646615743731,374.773335102371,40711.85508676212,2.107700574352806,16.034966729628692,38.60296802018337,25.565705817649643,8.101004428768185,36.894442614422886
USGS_SOIL_00057,29.703588698059484,-103.57814451248053,15,6.918491243335703,14.962155185373536,20.30533835442481,0.5146278832826047,42.323895979248356,18.780540463342327,1.569374640711073,34.331216769212304,3763.8594371761505,6.285405798152317,17.469830045013474,39.34976835662672,27.29729632325391,20.697639936298135,5.675469627944467
USGS_SOIL_00058,26.085454933852915,-86.89088276143553,5,5.246979420110364,37.336282315836314,21.890305802315464,60.200597841175586,451.06911631022973,80.16006817594672,9.517455722786464,282.7403254003984,2497.865204983916,9.651993778070326,29.96122217656328,51.94997338702393,46.12868370707128,29.978429205317422,27.870117346102674
USGS_SOIL_00059,32.80792793831834,-91.3240800245342,10,9.717723691660083,9.235704079935305,1.6657772103698678,447.41277379497393,279.06242438729396,1.738542247666161,3.2046120699964673,113.44721679136961,9477.828498460522,5.374880889938101,14.295193145830348,34.054455907194225,39.466183083304365,21.083930978534095,18.45431258203147
USGS_SOIL_00060,34.32825495254757,-103.99029317202707,20,4.718602371455731,43.10924430879247,58.614174906389515,1636.8410912017705,7.4144060974150925,0.6031911297226694,3.706297598282714,699.8416432508161,4021.2220788003,9.634973558817112,33.29146431912861,56.3187106803647,39.34654707336624,32.33056915841057,28.54270588013299
USGS_SOIL_00061,31.512376762573503,-66.7956003212142,10,6.964731065340541,62.69824076844975,70.41349876761498,58.77268909489645,117.02268917430449,204.50529680759533,3.5943937077751578,111.5405717027308,4812.990192194501,4.561263340756771,10.389014791164222,62.702599182037474,33.699256130043906,30.6719854870154,25.60421021271916
USGS_SOIL_00062,44.8897002196463,-89.25928565794365,15,7.450665321398148,36.42514135346739,8.635778672911433,65.17961624466193,2.8146547316111947,44.256022833938886,1.624487326480272,2667.6751748642428,59315.195397314536,5.902830501694182,24.881672701045332,58.015208201806765,18.826729910687654,26.221880377982835,12.82245640241255
USGS_SOIL_00063,33.56207984064614,-111.00361928757633,10,7.120698646177248,16.945382104886768,11.41335972868054,1491.8936059133455,71.88702886932376,372.90468158468195,4.406502279722823,580.2077386333947,2142.7691912298046,6.330865375130584,25.16315201041294,23.473768615428913,29.585088954226208,20.597486741095086,34.6523320650686
USGS_SOIL_00064,31.74242823249714,-118.99483411539617,5,6.222068511683437,73.96399417129462,1.225487527145537,3.527243192759841,1389.1220762946764,3.773016446060947,4.157118364708138,509.58975897947096,2035.8871059297815,8.61660361358848,12.565854842837545,64.92751497737909,39.7048845961338,20.180003105963518,22.217913391327485
USGS_SOIL_00065,38.02470599579796,-115.9813107881244,15,6.305268950399861,120.96402280866012,26.347730283446875,68.23505594889528,14.63435215546361,113.95730391174524,5.986388436106614,1779.056073212325,3428.5551570906823,6.707284040904896,14.74251826901606,64.0605112138052,17.41735370632712,26.11039817890608,33.78876066197151
USGS_SOIL_00066,28.382181399394305,-110.48849402531403,20,6.565717207968665,7.669731901551564,28.734145738720173,217.2063405494063,17.55051206911333,1291.9036573904589,4.960002153109678,2823.8610696794062,10784.003122455435,4.330558808389993,30.043954777398213,62.45242058519457,36.36553206873264,16.86663512396774,19.21043876658767
USGS_SOIL_00067,44.25272753809695,-115.51979897768622,5,6.279496997557267,692.0638938740757,11.09742916238643,364.4675212608278,226.43267282541692,95.15147496021444,11.676677304037751,645.3881200557713,488.90058383833434,9.258407324563574,27.854157648648574,55.592633729837374,53.226092252627666,4.93983398826029,39.46399438703337
USGS_SOIL_00068,26.7892154483145,-113.99254558097296,5,7.945818675192364,45.720252510507095,65.79409152231125,53.53772864184448,5.649220526133169,73.54126741331,13.574734929493113,209.1809256967491,281.83813878980385,7.916029708257683,14.872876409442787,53.30283971307699,40.61816645989732,23.93603243282368,31.96712754754537
USGS_SOIL_00069,48.685286478412415,-108.17938504706302,20,9.815784502387027,,7.380815645162334,158.99647360854647,24.230010112525946,45.39495363629932,1.2702986290413558,46.481090586427534,1473.5970671775635,7.818578125463932,21.018696408048015,65.48584097189595,44.14029135561987,10.95145096052023,38.80825717894007
USGS_SOIL_00070,43.53387446311978,-114.77095787760946,20,5.66376232248825,195.3486599740634,28.414764556880165,1.0236199275062412,173.17555004314198,2.644318502688544,12.711753026983143,237.6800316810533,419.59604428442304,7.4763503477815,6.850408887592864,78.85270231405181,32.18338750442161,12.302870174476922,23.00142676184506
USGS_SOIL_00071,29.76917635682014,-72.0908399470409,10,4.445295530631383,83.0787569053919,2.639272977606248,39.78552590160991,24.170735963088998,512.8745556023528,1.079390238237413,263.5337992168218,1790.4144045628261,8.779600145843695,11.262376471958877,35.704393049527255,39.6793194876499,20.001791583966305,21.57918963017452
USGS_SOIL_00072,25.132530810966458,-120.2662090059631,15,6.3675769274731175,303.5802349239949,11.759621701210325,367.60810001827326,45.715985116111455,14.886522126870926,9.074125989040974,781.0086142031864,5447.977050488897,2.7017070503079554,19.574616765811975,66.17188093692158,22.821467856459645,19.239000979572243,31.440883326384025
USGS_SOIL_00073,44.571074282916015,-94.05382801535498,20,10.369564006481479,91.5443447871987,9.378957472136502,20.809548242384487,219.3562535145634,110.83802058094206,9.428024103368601,396.34287329860496,1023.6207377847763,7.767086040534031,7.579212058376347,48.70674352988821,37.958638123412264,8.703395149474957,35.810194205470054
USGS_SOIL_00074,41.96457625234281,-100.78658720760997,20,5.294488148045404,18.130810445076264,17.08091713011518,166.99576339106744,130.90524405625183,2.6819341934108136,0.4522228136780438,1866.647757470195,537.9728573476358,9.005588229237194,30.299970646758123,48.05490421957099,36.54388134060763,21.323932513065124,38.74510285529453
USGS_SOIL_00075,42.496172032983694,-67.03966160239221,15,8.9586752081661,104.65888479366316,6.99859634461339,362.76128527039907,102.19772671945377,5.349336871033323,5.010697344027279,265.21082960536575,3239.5982171954233,6.680759183421131,26.540186303229437,26.952039644269423,32.89911174037663,27.72911728688839,16.359316711137488
USGS_SOIL_00076,43.5104883204627,-118.38970477208491,20,9.01655122111466,6.967753248484623,10.002060347206909,74.80626201724549,38.760603348490534,591.7932408741497,2.554367563283189,610.5976610522155,8392.151321393978,5.927323387092722,33.30901011945484,45.72815885726907,43.16007419718498,10.973267437873737,32.95466008449236
USGS_SOIL_00077,26.777071641618168,-101.52651965630125,20,5.669617637438008,66.38077426786607,42.05888907916841,208.70620430703428,120.55399989162702,23.92337178060135,1.8030536332979257,3928.3751235317877,389.9552050887259,7.13721592850662,25.804007178920816,35.04102563047377,24.612151621526113,30.179866646790074,12.372595917243785
USGS_SOIL_00078,33.603177485062545,-67.80124443675324,10,7.353474618777913,51.42816691591173,6.32717370370276,21.63981423118935,54.70897166762868,611.488321531249,22.66955413806464,1110.6912196839435,7976.690482898097,4.317584724521915,33.212041167865564,43.042183557410816,28.129424835263375,7.518633398960448,24.095102136090585
USGS_SOIL_00079,27.780857428603113,-73.93507957225516,5,8.942594934692806,37.53934777636097,1.09432129468302,98.17753688889754,138.7243645950776,38.8296765455481,2.0453829452095245,607.8594499924202,7948.729984312592,5.71151758629262,21.635376670728952,33.52720424332775,30.954620413582965,36.93859315496763,11.294685194321971
USGS_SOIL_00080,45.714482221014244,-76.79274781399249,5,5.93130838851877,43.320782248308106,168.0692095719522,502.9206173112753,30.11154821523491,1.623499506642928,1.7029255522196893,269.6388138864474,9366.568841094771,9.482248970456261,23.006558331859083,43.2663741903049,19.703890289105992,16.709916556132132,17.15890766126186
USGS_SOIL_00081,39.95915504386139,-109.78373320434855,5,6.194629459846458,1.8453550870941884,96.75491368244722,203.15026399423294,49.79375830789843,222.67686384189906,4.9078400074885495,257.2768918028693,12863.849060206005,7.522362648666774,34.309131638787825,43.90834464464895,32.269319438002476,21.16493597461513,37.59754285222608
USGS_SOIL_00082,32.94155259646358,-114.91763234398611,5,5.627478629077034,20.334016352879814,1.7534862644384825,45.92168570182867,13.681814358109245,15.459038184174592,10.20326426994729,185.69027927046332,41873.8459603397,4.879278711195295,24.26387440592781,51.45132377658201,12.81069587046153,4.8637314201146395,10.113174492058013
USGS_SOIL_00083,26.525400406864566,-85.55005002445857,20,4.9778649039606995,64.5293927824138,34.27998677266048,232.39367499560237,63.05376808015399,157.21901988808298,3.7811254249549746,295.4470701946372,1944.3626999328287,5.257224486295198,5.923597065822398,25.778752065630034,40.469545344282096,19.502911468245532,27.134031329731876
USGS_SOIL_00084,32.46357572117589,-70.16681664147244,15,5.526083682400989,72.80186009235008,5.7289819464974,619.6901414602346,18.21779052829434,46.77643551927355,18.167688421468984,2066.266755250417,3399.847634077331,8.348334604650983,26.7140832989157,28.31722778382015,30.466373665659656,21.827857421745534,25.753399552459115
USGS_SOIL_00085,32.804399728641926,-92.15098931217814,15,4.664089599856615,8.586444564803276,18.08767601102406,2.459891990907101,11.21806785401325,2.7798228140075993,8.475424956394892,476.83360476579884,1808.5376691147255,9.000582915507945,32.16406076412247,55.4287140609579,24.791070960962365,19.310703167204043,9.225842344814527
USGS_SOIL_00086,42.51054828011354,-91.27485132127592,10,6.551125202388839,532.8681997436715,18.9411384373511,1507.4098561707797,100.87254977384015,60.08321858449494,0.32829142189468374,87.82449042117862,2988.03785059308,6.762945674674185,28.8674074938298,38.038428243948516,21.656263877048787,15.49535138358101,16.409266531908425
USGS_SOIL_00087,40.301379312525114,-108.48123347404324,10,5.345040153412038,11.483202015534058,8.571033320759549,75.7539450300388,93.72675068222033,2329.0172020358614,2.3741503919756015,9435.68389044508,18759.358497823396,7.544775160333214,22.514998178762678,66.11794685344897,27.654209703808124,12.427483851777481,24.704352658034303
USGS_SOIL_00088,46.29310582183184,-79.59991694167573,20,6.850678867686121,,3.7597463748162827,347.57479056000653,233.3636521961803,108.5678828060053,2.2836829776435135,1074.8622434448844,593.4675988905408,8.194451865493063,25.13910539280549,53.3790458302257,36.88259710772414,29.044212956298487,11.55125131459716
USGS_SOIL_00089,36.33315820388678,-113.96441883510612,15,4.166156530694559,117.7954742287925,4.324032524163478,1627.001204096642,33.45492761834783,40.30469827203912,7.96640356265076,80.60695202704454,1060.759450602096,9.153353530594346,34.70575367755015,59.10143225309611,35.47738978737561,20.2464570799836,33.02182797444854
