Sample_ID,Latitude,Longitude,Soil_Depth_cm,pH,Ni_ppm,Co_ppm,Zn_ppm,Cu_ppm,Pb_ppm,Cd_ppm,Mn_ppm,Fe_ppm,Soil_OM_percent,Soil_Moisture_percent,Sand_percent,Silt_percent,Clay_percent,CEC_meq_per_100g
USGS_SOIL_00191,46.53317819087984,-90.41243991100896,10,3.7970293436299705,529.2488310310501,0.7262314032323882,70.92234876029701,112.9077197766447,48.69070954790495,20.161188396843052,1224.065593789882,1032.2921852080435,7.597499617337666,15.269218544825591,37.548942573061446,39.4563342756763,20.846163068192983,17.15083938860024
USGS_SOIL_00203,46.5653005246499,-89.20381226341149,5,5.040396588677667,174.40637325667197,17.869147698883975,36.99561017452467,248.94895241964244,384.4697727749021,6.493858808717596,2039.523049334425,473.8913461109605,6.178051935036227,11.421573686823026,51.19369319834841,31.24384766907714,18.334357936080277,7.435714658870814
USGS_SOIL_00207,40.92404245859334,-70.3914577385002,5,5.100098061390206,41.58369275877168,32.35292268887891,203.5897581929776,536.7930782438217,47.38627472529943,17.16880202509064,1876.9959195858264,2477.9894426856586,7.503508270247284,8.481603781537068,41.709605693247546,32.09686063574488,22.68128453228094,24.77562191171387
USGS_SOIL_00208,25.121478012309247,-98.4004770871562,10,5.835076623212735,38.44255677797922,44.15369762616364,122.33371263866796,193.16106847283316,13.32345381855974,3.147640394088829,1001.9242214008592,2454.440764234705,6.519998152423106,5.693205583624408,44.27553356880183,34.575419340047816,17.097154981011144,21.38792414324213
USGS_SOIL_00209,28.85939323401997,-118.31895529539544,20,5.172795928959649,420.2232738206284,8.56829827370883,64.59042268227665,27.531385924205416,66.81232066688561,25.618292680724636,148.81167974564903,5044.708945234748,9.344336709914703,6.533949143200916,61.10188496157866,34.33747609348535,7.780309151050368,36.091403514591775
USGS_SOIL_00215,30.6939780999232,-94.38855462956175,20,6.186014484272201,27.130723234917323,2.298023627955684,32.95455612514896,141.80711776881745,142.9952105163274,0.8619122687601117,35.303853288593615,2173.362163864659,4.119466373067639,20.26628754228004,39.01550675394368,34.33541610472529,31.63630768710206,35.26372134049777
USGS_SOIL_00221,38.63940648005132,-124.72671064272843,15,5.768132887781446,4.557103860217943,21.839904835141454,421.6961756686876,39.53894196959647,61.38353751194242,12.994104202905817,3085.8574299553065,2066.19980712982,9.468077330544087,18.64880952179033,49.39090652482205,32.38498925673054,21.96188678315389,35.56793038772965
USGS_SOIL_00224,31.36485682436141,-93.29365942666254,20,7.613143058013961,303.5739024985409,63.09893243080492,31.174540178344184,140.18903778036852,14.977512091453024,8.826961375622169,3832.46981432828,2770.222692607205,8.279952371603938,23.087264342740568,58.05211203837356,16.353236740994582,25.421096815399103,7.815512007326699
USGS_SOIL_00238,40.49133510177202,-90.74528733359544,10,8.300620861916638,40.71023214480969,73.70852282505743,70.48231971090782,13.607567620498276,312.3426762627289,11.818232041132674,788.4678153066319,2082.6905972971563,6.4422846709341925,9.940107875219152,51.80952141340181,33.58917583740659,15.761858352615675,8.554481120021258
USGS_SOIL_00247,48.19971565704808,-66.18441914108911,15,8.5,12.54397491791078,0.4455930953569315,780.8504324281075,2.8587751346528982,22.356180177888675,8.047244907228881,376.9567220293134,3480.8262334668343,8.437129630794672,31.148505389865505,67.92766117267125,16.18230811432296,17.92322622552584,11.140923956892935
USGS_SOIL_00258,38.68146808214476,-91.67437313750564,15,8.5,171.3575748751203,24.18954722309688,34.10326333335868,35.29398279049423,23.771111142502765,5.399951645749381,1194.5792276334405,2167.4949634360705,6.514811867197138,28.97797897879904,50.9883741290336,25.99880338698869,24.1697263295098,8.403897554943633
USGS_SOIL_00265,42.7784468261009,-91.98122045281514,5,3.550465115935997,76.01488531806908,3.3480166801539184,20.578633282155547,434.74022271785327,5.818177612549927,1.0187593891694595,574.621707554811,2011.4924704834723,7.535139080413406,17.865630839199156,64.86066269936128,24.53735990822535,14.348195993873627,38.242977371170106
USGS_SOIL_00267,41.85961801569062,-114.266240300779,20,4.845187451417475,507.8080060482752,34.70399842874253,1806.6648687230324,145.48841702088205,9.778799569130776,2.6424035927201373,2775.863740060043,4782.161222010878,6.108824725098651,16.154089738236074,60.90756889300924,28.925551182057507,12.84933423488728,7.868907215772168
USGS_SOIL_00272,45.80973564592249,-87.00402694889807,10,7.790710232539618,128.69483540340158,16.377990625216047,17.43178323423257,349.9324870289607,67.22408878039941,10.774699555734848,834.7268719888308,2390.268832843524,9.198505071629432,15.48455546924303,64.68889616430444,23.28692408628914,8.550493334113984,30.539038202800683
USGS_SOIL_00290,25.732005998537183,-82.38625102051611,20,6.963249518898445,241.0915836387475,3.1216625540348617,495.9598625353543,28.80474552360418,18.339590445030808,10.74968416350328,510.72503278164544,1504.7186925893448,7.580231828971916,6.33185794907981,62.13887942184948,33.24345711194924,7.437393485975868,29.12690404714116
USGS_SOIL_00302,37.97524291864256,-114.29530932970196,20,6.186465114070963,110.25950567360388,29.839777753836035,24.307167118621454,65.9388648914117,203.89182797439608,2.9972856679450324,672.5281855090496,2466.5975952136746,8.043953472346182,14.684434931415298,61.74733484019762,23.85055897483957,13.38907771787305,32.307942081626315
USGS_SOIL_00306,37.391208359228685,-76.77082985743198,5,8.5,0.6771442984096171,43.478271997697725,25.61950167463138,111.18989142719548,206.4674552636012,4.653757876173915,1883.4958989747645,3255.184039944188,7.249924866701995,31.43592018666923,60.069052050580304,18.30684734913531,18.546131699072752,22.54314543374428
USGS_SOIL_00311,26.882953152214384,-109.1842451914503,15,5.585325643520926,505.2408767666799,29.16705592560342,25.89572297821004,85.83426646985396,450.7308370654352,3.44318411185018,712.6636572154056,7260.374955644284,8.923482464895988,22.433187340936893,51.08432520687304,21.453753582449345,28.79667571462136,11.34640496365096
USGS_SOIL_00317,29.1590636817003,-69.04125488923276,15,7.129298665860541,476.7498772003435,1.165087093924584,194.142610465052,98.37705099743442,174.48109799741937,15.558244303051492,5002.641894026564,2391.7155563050114,9.56454565885482,7.963071541962537,61.00925717546357,23.77328233447617,19.026490514501845,13.354528164464249
USGS_SOIL_00318,28.754489024106064,-79.9472581445741,15,5.16876173329685,42.47844215275094,14.055535432661264,174.0244357591948,5.74126232945236,3.632455536986532,6.694767276974631,1140.9407982727882,698.5184181619186,7.448012538323959,17.47749598798148,41.38097212724914,35.02546246454182,23.26476846855956,12.929384698420192
USGS_SOIL_00319,31.00582955595029,-116.7333226297793,10,5.843812549514884,24.280154350299814,8.205688849614683,449.490869992626,48.71324467925579,297.9735708449508,26.40850924296639,314.8351461626972,3191.001256226556,6.974222712843679,14.16144445905391,44.96332073389367,42.12090719322736,12.773655113767129,18.830218797417288
USGS_SOIL_00338,36.3801718980958,-118.05268610948168,20,8.036093788717194,3.330872298435162,30.97266327045623,14.78035565967617,132.54806262992156,0.8999470489341423,1.7856154654872716,568.2425991158211,1966.231622544922,7.892213988104766,29.52494769577,33.76973322437096,45.08918894266903,23.119564795067493,9.832927981070316
USGS_SOIL_00340,36.79878100280398,-108.83074197945484,10,7.667541614249957,107.50497730156196,21.76303266415199,292.1027875756337,27.390877094096705,7.95816765183041,15.402391502116094,640.1860307236459,2284.906461805625,8.127982678939933,19.875200933120723,71.9966358678287,15.806156442039594,10.027504270724588,8.99401650153725
USGS_SOIL_00347,26.08729623452907,-71.8989001309618,5,7.932957812855766,172.27731347098046,12.627217015432787,305.91953886602204,7.022336411417336,72.10407689581697,4.736483894157492,1041.2702806254083,8336.265759135553,4.455277994133279,18.317500941396197,58.714993099425385,19.168115533339503,19.353475414691538,21.01693214063044
USGS_SOIL_00350,37.07527020592211,-89.56950523441445,20,4.787466328799742,20.503483451955237,3.5692553945678327,13.960776921083768,6.9280091564746105,5.277285739481925,2.5173895461125086,757.8797414298946,2387.215303636513,8.972435142959496,31.880850959749797,63.14908819763269,21.63805149295829,17.92988470502097,10.010764772215271
USGS_SOIL_00355,40.41806267695158,-102.39482683327964,15,6.3173787374250745,21.67621508436952,0.5220250198623079,341.3444470789533,57.57269309411548,8.644647517088787,8.358094702859288,351.20376883931465,7041.7225290723145,9.170172102293272,23.65645891671181,43.228319145126,35.6563290188672,17.775041085069326,19.82334323053579
USGS_SOIL_00369,26.66467122100397,-96.91302627025313,5,4.820573850066483,198.8864992086345,5.882849462226623,788.003595488208,87.84790951329019,16.580590323568803,5.039932099391193,614.7664239392346,3406.209097805714,6.877416611216024,5.9635926820344345,57.48665760198412,23.11305566554765,24.0640983284368,32.65383292934831
USGS_SOIL_00394,33.17928496607243,-103.70254008053844,20,6.16028166214771,5.650270514525916,10.903443443438656,45.257897434763926,26.33668188523874,38.74884062782131,1.5791008702788327,495.8741147214177,246.52321695348363,4.828848315039506,33.20948459717793,48.97696204500996,15.097524767009531,33.16283961816596,33.5077788845686
USGS_SOIL_00399,43.10902897803238,-98.6856593954806,5,6.093314598436147,148.98474368171628,31.002468670613453,20.91690221523239,89.86116530740448,145.4346571126755,1.154636440875267,2391.801956595149,493.2334333661851,9.658987038363655,21.41084439273343,46.38913544016424,38.39944539742028,15.24401822058622,34.17626455408841
USGS_SOIL_00406,34.34084028961992,-84.1556826934467,5,6.600486075837308,12.685460306030762,11.583493990667604,51.844074585344586,109.70292009357186,207.3573344075267,2.449089829352826,1702.157781943054,2218.080946663696,9.30421138869474,25.28701205121432,57.52850350551008,16.67550219001795,30.160704202039177,32.06872786200703
USGS_SOIL_00409,27.190880242867205,-96.12392714505472,20,5.706420983980558,126.39919006813244,9.072974184360923,192.89198565759963,525.8579595940436,45.85428617744463,1.1575722618003157,58.2606090274051,1786.18076063602,6.801930044176503,30.216076398475813,53.22474226181822,30.061314504352268,14.953091914532727,20.04361943494837
USGS_SOIL_00414,40.164093092075184,-83.37106482157438,20,7.199644973650289,12.14287741696424,5.831471554816397,5.127830225685187,117.80966547228115,11.601752439108704,8.667841722674643,1055.7586144398952,2425.98186762524,6.68588177864915,6.261343882278341,56.30402793584842,30.490947313056715,13.490683398899575,6.417524026867183
USGS_SOIL_00419,43.05698870650432,-122.99718726343788,10,5.2846213444784285,55.27052254510345,25.007162332306542,34.586228935281035,12.435449216131117,199.71876763000796,4.566912410102376,1894.9752281128983,3250.9497320663945,7.96648512640361,23.8310124080222,52.02764362014004,29.67125514847566,15.729242849480652,32.994030891746554
USGS_SOIL_00424,26.38141024039946,-69.28827714230741,10,7.143224750495859,1.0188235299505335,5.86613285263308,1355.3308167451949,98.35773810919692,31.852937177646837,15.61945216563383,540.7064352441303,5051.008617425187,9.041817432307283,25.57563477204476,41.12185900485361,37.636681497189954,19.599355209148268,30.693744330839436
USGS_SOIL_00426,35.59673203296105,-74.13948359163051,10,6.7646623329158375,4.207535673469072,3.8382091886687233,29.007821801606248,161.58618445634437,281.104843140289,2.8785096373162222,566.5372286258214,2894.9459488556367,7.57731564330647,11.486986831729736,48.29617829568424,25.73400363713963,21.42158436632192,38.92347456603133
USGS_SOIL_00431,43.27625516121933,-89.82007716955887,10,3.5,125.45044235442391,5.279679633149767,29.795313382459884,31.37395263916055,63.63945840875424,4.265028126264832,15.48919438242799,2967.381044541831,9.294751642416983,30.15013461780156,55.82636920516259,26.095908135783667,22.2553441660084,8.481155910826645
USGS_SOIL_00450,43.65152598225848,-73.39260131163223,20,6.062283096626684,5.750380800869131,10.225157715484082,38.47974359404535,69.1452499849595,50.5068678998113,5.096754162091357,3480.1349755031647,5051.210808602093,4.39398290479267,20.27634755738128,57.271019719533854,20.01429613517561,20.66291873495197,10.09487155283754
USGS_SOIL_00453,46.752505242273664,-77.87178908935374,10,6.383244204480797,24.19721153991848,7.524285461342917,28.103029735613447,91.64184726938085,17.77381606610251,7.236814490414851,188.15527488897968,4437.13898773283,4.860677013696242,33.59532614789418,46.58161161851249,28.257329655330743,24.19667746438092,19.00523438670458
USGS_SOIL_00481,41.697968535630814,-119.72475086357667,5,8.5,156.3259678731494,1.25236802087362,43.45625804454251,227.1033606637172,56.34600888454829,1.6308165557788232,110.51630946944248,2555.7060971471483,4.117333663057849,32.52277558413503,53.56597591858979,35.99084185294822,9.106599756290953,35.17880699058705
USGS_SOIL_00506,46.86225242785222,-101.62172088474313,20,5.001046651557633,2.2222992292686787,3.462951646152997,65.1279151904393,90.28084319372049,14.083441192788884,16.618692910864816,248.21555860987064,1075.2784112361255,8.351591693856683,33.49865027996613,48.230283580889335,38.87803935578849,14.840572317421618,17.110084454029675
USGS_SOIL_00513,45.7855333480098,-93.3185090492886,20,5.116384723252246,54.573529793121935,5.068644394366084,17.79272858199174,52.88674146242634,6.691286677583424,10.367787276607787,169.7000334285418,171.24804711543166,8.136501646728444,16.5715013828306,55.04874568188552,21.395615319331668,22.52870257687147,21.394334075852555
USGS_SOIL_00516,34.03512080507319,-119.60227659353248,15,8.325737781238244,185.4660616643566,2.9899014823579693,1049.040377811018,37.30074658567101,155.55264965882543,0.7675225172785255,58.750465669193154,10348.715521394512,8.493053732486262,11.19539494789352,61.6033655931022,34.998216359738095,2.771295096443584,37.63576473782251
USGS_SOIL_00518,48.694627103558666,-109.32959748726634,20,7.99746634722194,181.15671794469336,18.883510718226148,1490.9677528055713,35.824961488285815,210.73169700075653,1.7664117202787812,195.17328371122787,2224.229800053244,7.944720023388677,5.750123385517764,48.10003958978505,26.38769807085627,22.79692264822708,37.69543703275522
USGS_SOIL_00527,31.561769726336948,-100.90126042882878,10,6.801739483809259,34.71701821222654,97.75913696771586,561.0748530976255,75.76847995923302,8.083991148183264,23.012828383510712,190.32301867163824,550.9406254128561,5.920399896686486,6.497674569901372,50.95312856841406,35.38211605492257,11.7900609975768,20.180475901359223
USGS_SOIL_00528,26.35301191962225,-103.01137749627348,10,6.924931807319213,18.624569493491023,6.837808478600716,23.356417161095923,412.9344475156087,3.3251418275301963,2.168016116311536,22.21842409271184,4830.5793739016535,5.115200722524183,8.466700965090164,60.54880742143921,16.30536225343942,24.88188004555197,32.49693815007993
USGS_SOIL_00532,48.919284089773726,-120.21827326144876,5,7.806945946185866,63.66103351340811,38.56367707202607,400.37370550856576,55.61377745917917,247.7329223211716,0.7442408482288623,81.56354076096444,9410.60693819268,8.380505932276998,15.28676274046939,28.62851519417766,33.30613261090406,34.645950598650096,22.36104629887405
USGS_SOIL_00533,38.33036093446306,-112.00919108496112,5,4.481030479629878,12.744779044631978,16.828851391389026,50.87474212046392,95.05860135570916,115.40137425190184,1.48906052384825,68.00422337063051,6609.443523244701,8.761150244579568,17.551067303960217,46.81322445930416,24.346500474989057,23.945565507919028,17.1708923803574
USGS_SOIL_00540,47.89722465420934,-76.3438230104162,5,7.025945148910338,362.6744906147204,11.378568524161771,1573.8526740842644,6.047500351860838,7.484552261997517,3.488939962958725,598.6454128983007,13000.311354428404,8.794217749317504,23.411365455626843,43.134845105173504,53.49108558025033,1.2601732986772234,7.099274526703075
USGS_SOIL_00549,43.53564140165534,-73.82964214337166,20,5.038206042994037,269.8266637087069,80.29632269279682,51.0496856611539,96.63561392201063,41.690062415234536,1.3847380614254683,172.07604137864868,16474.24083502631,4.503540356679504,8.005079787119897,40.98669236219281,35.79076300875503,26.43954058909878,25.936785748126272
USGS_SOIL_00558,43.123294136166855,-73.56123186303131,15,7.564177725708559,19.98649594790185,14.11306987189367,1917.998243260364,32.211658498638464,164.2005277323565,3.5521517414989483,1752.564863863024,116.27782183791702,5.531275469754686,31.6908117598268,48.272175068352816,27.28269960130292,26.32912003484707,15.771233081273708
USGS_SOIL_00560,41.89791443438136,-76.27681171667899,15,7.269658697264124,54.573529793121935,4.144372618833075,405.6495522196633,25.223241403635267,273.93283841645604,5.858754837288694,4352.151036166034,1962.9645280129423,7.792454690864524,33.508521505114565,64.00715639112495,29.366967772186637,10.574562501325785,31.6282639500877
USGS_SOIL_00566,34.41385708239358,-75.90408350049323,5,5.696054832328928,7.651780936868389,10.2333954436335,99.89549025376913,16.293943211389543,65.30584294319821,2.407746055806557,1823.6294661087104,1983.913276472813,7.072570295408954,23.88923702697372,52.360198515096165,31.2079023250111,16.267048254594837,28.08215598806781
USGS_SOIL_00577,47.23810300387586,-118.68814230920944,5,4.89829561763121,59.71556083428936,8.63373338469594,29.229991903349745,114.51800335450363,47.52303653739971,1.7128641174379688,62.12162076336098,6871.368199944087,5.479279881028559,32.16468432473977,50.02705259534621,32.174058527270034,14.020565974006365,19.402906101472364
USGS_SOIL_00583,32.890038646900194,-70.01034177490897,15,8.242817453912286,21.18169326095281,9.15449797990198,17.205822535329016,109.79824766442042,94.3103748701717,2.2850648490446783,65.58514536016611,2409.1029552860537,5.946315448028936,11.548084485601583,43.11169403016139,29.867169110409804,27.379849361864878,16.73509109778147
USGS_SOIL_00591,40.38099387527715,-90.65194284959988,10,7.516812979296361,165.77156219089915,39.099552782835566,6.451296699401969,405.2274040514492,28.182311133090156,7.032533529428282,690.9572237188847,11946.58254837578,7.68986827832609,26.877992175099003,37.77971520143495,40.27718748779533,24.5884706950194,19.662929472804464
USGS_SOIL_00596,41.021385724504654,-67.56415081853359,15,6.293827228058462,28.086840284205085,49.31791223460733,534.3686038145527,154.8502767878833,3.0190319652015574,0.6322832138502561,552.9653531188468,2618.176105851089,7.8840177114240255,28.16457514422394,65.37161168422593,14.833374537140786,19.089401821540186,25.68453397388472
USGS_SOIL_00598,29.6149364514081,-80.77054192716744,10,8.5,2.231728909405329,66.91547265751687,118.36154667189088,23.5771254924991,13.493928767544494,0.5125025082074773,340.8779670875132,6784.175871926433,6.159546843438955,12.833814332992311,35.01768695998926,46.16521654513749,21.31139250874744,30.68523943978937
